frame.time_epoch,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,ftp.request.command,ftp.request.arg,ftp.response.code,ftp.response.arg
1765972695.0057206,78,192.168.189.133,192.168.189.128,41711,21,PA,PASS,guest,0,
1765972695.042682,66,192.168.189.128,192.168.189.133,21,41711,A,,,0,
1765972696.4111922,93,192.168.189.133,192.168.189.1,0,0,,,,0,
1765972696.4113238,93,192.168.189.133,192.168.189.1,0,0,,,,0,
1765972696.581816,42,,,0,0,,,,0,
1765972696.5822353,60,,,0,0,,,,0,
1765972697.8253174,88,192.168.189.128,192.168.189.133,21,41711,PA,,,530,Login incorrect.
1765972697.825879,66,192.168.189.133,192.168.189.128,41711,21,FA,,,0,
1765972697.8272882,76,192.168.189.128,192.168.189.133,21,41711,PA,,,500,OOPS:
1765972697.8272886,96,192.168.189.128,192.168.189.133,21,41711,PA,,,0,
1765972697.8273494,54,192.168.189.133,192.168.189.128,41711,21,R,,,0,
1765972697.8274214,54,192.168.189.133,192.168.189.128,41711,21,R,,,0,
1765972697.8285432,90,192.168.189.128,192.168.189.133,21,41711,FPA,,,500,OOPS: child died
1765972697.8285735,54,192.168.189.133,192.168.189.128,41711,21,R,,,0,
1765972698.2490616,74,192.168.189.133,192.168.189.128,42261,21,S,,,0,
1765972698.252058,74,192.168.189.128,192.168.189.133,21,42261,SA,,,0,
1765972698.2521296,66,192.168.189.133,192.168.189.128,42261,21,A,,,0,
1765972698.2601736,86,192.168.189.128,192.168.189.133,21,42261,PA,,,220,(vsFTPd 2.3.4)
1765972698.2602425,66,192.168.189.133,192.168.189.128,42261,21,A,,,0,
1765972698.2605498,78,192.168.189.133,192.168.189.128,42261,21,PA,USER,admin,0,
1765972698.2614033,66,192.168.189.128,192.168.189.133,21,42261,A,,,0,
1765972698.2614033,100,192.168.189.128,192.168.189.133,21,42261,PA,,,331,Please specify the password.
1765972698.2617335,81,192.168.189.133,192.168.189.128,42261,21,PA,PASS,password,0,
1765972698.3030574,66,192.168.189.128,192.168.189.133,21,42261,A,,,0,
1765972701.311731,88,192.168.189.128,192.168.189.133,21,42261,PA,,,530,Login incorrect.
1765972701.3121753,66,192.168.189.133,192.168.189.128,42261,21,FA,,,0,
1765972701.3142788,76,192.168.189.128,192.168.189.133,21,42261,PA,,,500,OOPS:
1765972701.3142793,96,192.168.189.128,192.168.189.133,21,42261,PA,,,0,
1765972701.3142796,90,192.168.189.128,192.168.189.133,21,42261,FPA,,,500,OOPS: child died
1765972701.3143334,54,192.168.189.133,192.168.189.128,42261,21,R,,,0,
1765972701.3144414,54,192.168.189.133,192.168.189.128,42261,21,R,,,0,
1765972701.3144717,54,192.168.189.133,192.168.189.128,42261,21,R,,,0,
1765972701.416546,93,192.168.189.133,192.168.189.1,0,0,,,,0,
1765972701.4166787,93,192.168.189.133,192.168.189.1,0,0,,,,0,
1765972701.7308114,74,192.168.189.133,192.168.189.128,38591,21,S,,,0,
1765972701.7323453,74,192.168.189.128,192.168.189.133,21,38591,SA,,,0,
1765972701.7324162,66,192.168.189.133,192.168.189.128,38591,21,A,,,0,
1765972701.7357483,86,192.168.189.128,192.168.189.133,21,38591,PA,,,220,(vsFTPd 2.3.4)
1765972701.7358694,66,192.168.189.133,192.168.189.128,38591,21,A,,,0,
1765972701.736778,74,192.168.189.133,192.168.189.128,38591,21,PA,USER,a,0,
1765972701.7376266,66,192.168.189.128,192.168.189.133,21,38591,A,,,0,
1765972701.7378564,100,192.168.189.128,192.168.189.133,21,38591,PA,,,331,Please specify the password.
1765972701.73823,78,192.168.189.133,192.168.189.128,38591,21,PA,PASS,avery,0,
1765972701.7843935,66,192.168.189.128,192.168.189.133,21,38591,A,,,0,
1765972704.8639116,88,192.168.189.128,192.168.189.133,21,38591,PA,,,530,Login incorrect.
1765972704.8641965,66,192.168.189.133,192.168.189.128,38591,21,FA,,,0,
1765972704.865945,76,192.168.189.128,192.168.189.133,21,38591,PA,,,500,OOPS:
1765972704.8659458,96,192.168.189.128,192.168.189.133,21,38591,PA,,,0,
1765972704.8660126,54,192.168.189.133,192.168.189.128,38591,21,R,,,0,
1765972704.8661861,54,192.168.189.133,192.168.189.128,38591,21,R,,,0,
1765972704.8664258,90,192.168.189.128,192.168.189.133,21,38591,FPA,,,500,OOPS: child died
1765972704.8664446,54,192.168.189.133,192.168.189.128,38591,21,R,,,0,
1765972705.284041,74,192.168.189.133,192.168.189.128,38325,21,S,,,0,
1765972705.2848232,74,192.168.189.128,192.168.189.133,21,38325,SA,,,0,
1765972705.2848666,66,192.168.189.133,192.168.189.128,38325,21,A,,,0,
1765972705.288781,86,192.168.189.128,192.168.189.133,21,38325,PA,,,220,(vsFTPd 2.3.4)
1765972705.2888384,66,192.168.189.133,192.168.189.128,38325,21,A,,,0,
1765972705.28918,78,192.168.189.133,192.168.189.128,38325,21,PA,USER,admin,0,
1765972705.2897437,66,192.168.189.128,192.168.189.133,21,38325,A,,,0,
1765972705.289744,100,192.168.189.128,192.168.189.133,21,38325,PA,,,331,Please specify the password.
1765972705.2899458,79,192.168.189.133,192.168.189.128,38325,21,PA,PASS,123456,0,
1765972705.325453,66,192.168.189.128,192.168.189.133,21,38325,A,,,0,
1765972706.420927,81,192.168.189.133,192.168.189.1,0,0,,,,0,
1765972706.4210627,81,192.168.189.133,192.168.189.1,0,0,,,,0,
1765972707.9566011,88,192.168.189.128,192.168.189.133,21,38325,PA,,,530,Login incorrect.
1765972707.9571624,66,192.168.189.133,192.168.189.128,38325,21,FA,,,0,
1765972707.9578197,76,192.168.189.128,192.168.189.133,21,38325,PA,,,500,OOPS:
1765972707.95782,96,192.168.189.128,192.168.189.133,21,38325,PA,,,0,
1765972707.957853,54,192.168.189.133,192.168.189.128,38325,21,R,,,0,
1765972707.957906,54,192.168.189.133,192.168.189.128,38325,21,R,,,0,
1765972707.9582791,90,192.168.189.128,192.168.189.133,21,38325,FPA,,,500,OOPS: child died
1765972707.9582937,54,192.168.189.133,192.168.189.128,38325,21,R,,,0,
1765972708.374412,74,192.168.189.133,192.168.189.128,38741,21,S,,,0,
1765972708.375595,74,192.168.189.128,192.168.189.133,21,38741,SA,,,0,
1765972708.3756397,66,192.168.189.133,192.168.189.128,38741,21,A,,,0,
1765972708.3790207,86,192.168.189.128,192.168.189.133,21,38741,PA,,,220,(vsFTPd 2.3.4)
1765972708.37906,66,192.168.189.133,192.168.189.128,38741,21,A,,,0,
1765972708.3794465,78,192.168.189.133,192.168.189.128,38741,21,PA,USER,adtec,0,
1765972708.3802478,66,192.168.189.128,192.168.189.133,21,38741,A,,,0,
1765972708.3802483,100,192.168.189.128,192.168.189.133,21,38741,PA,,,331,Please specify the password.
1765972708.3805974,77,192.168.189.133,192.168.189.128,38741,21,PA,PASS,none,0,
1765972708.4162579,66,192.168.189.128,192.168.189.133,21,38741,A,,,0,
1765972711.4264696,81,192.168.189.133,192.168.189.1,0,0,,,,0,
1765972711.4266117,81,192.168.189.133,192.168.189.1,0,0,,,,0,
1765972711.4555144,88,192.168.189.128,192.168.189.133,21,38741,PA,,,530,Login incorrect.
1765972711.4557407,66,192.168.189.133,192.168.189.128,38741,21,FA,,,0,
1765972711.4568715,76,192.168.189.128,192.168.189.133,21,38741,PA,,,500,OOPS:
1765972711.456872,96,192.168.189.128,192.168.189.133,21,38741,PA,,,0,
