frame.time_epoch,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,ftp.request.command,ftp.request.arg,ftp.response.code,ftp.response.arg
1765974891.4050846,66,10.0.3.4,10.0.3.7,42591,21,FA,,,0,
1765974891.406005,76,10.0.3.7,10.0.3.4,21,42591,PA,,,500,OOPS:
1765974891.4060054,96,10.0.3.7,10.0.3.4,21,42591,PA,,,0,
1765974891.4060059,68,10.0.3.7,10.0.3.4,21,42591,PA,,,0,
1765974891.406058,54,10.0.3.4,10.0.3.7,42591,21,R,,,0,
1765974891.4061086,54,10.0.3.4,10.0.3.7,42591,21,R,,,0,
1765974891.4061923,54,10.0.3.4,10.0.3.7,42591,21,R,,,0,
1765974891.4064684,88,10.0.3.7,10.0.3.4,21,42591,FPA,,,500,OOPS: child died
1765974891.406493,54,10.0.3.4,10.0.3.7,42591,21,R,,,0,
1765974891.4093375,74,10.0.3.4,10.0.3.7,43621,21,S,,,0,
1765974891.4098673,74,10.0.3.7,10.0.3.4,21,43621,SA,,,0,
1765974891.409877,66,10.0.3.4,10.0.3.7,43621,21,A,,,0,
1765974891.4109488,86,10.0.3.7,10.0.3.4,21,43621,PA,,,220,(vsFTPd 2.3.4)
1765974891.4109595,66,10.0.3.4,10.0.3.7,43621,21,A,,,0,
1765974891.41107,78,10.0.3.4,10.0.3.7,43621,21,PA,USER,admin,0,
1765974891.4113412,66,10.0.3.7,10.0.3.4,21,43621,A,,,0,
1765974891.4113412,100,10.0.3.7,10.0.3.4,21,43621,PA,,,331,Please specify the password.
1765974891.4113955,83,10.0.3.4,10.0.3.7,43621,21,PA,PASS,admin12345,0,
1765974891.444154,66,10.0.3.7,10.0.3.4,21,43621,A,,,0,
1765974894.0848823,88,10.0.3.7,10.0.3.4,21,43621,PA,,,530,Login incorrect.
1765974894.0853636,66,10.0.3.4,10.0.3.7,43621,21,FA,,,0,
1765974894.0861528,76,10.0.3.7,10.0.3.4,21,43621,PA,,,500,OOPS:
1765974894.0861533,96,10.0.3.7,10.0.3.4,21,43621,PA,,,0,
1765974894.0861533,68,10.0.3.7,10.0.3.4,21,43621,PA,,,0,
1765974894.0862055,54,10.0.3.4,10.0.3.7,43621,21,R,,,0,
1765974894.0862665,54,10.0.3.4,10.0.3.7,43621,21,R,,,0,
1765974894.0862918,54,10.0.3.4,10.0.3.7,43621,21,R,,,0,
1765974894.0865297,88,10.0.3.7,10.0.3.4,21,43621,FPA,,,500,OOPS: child died
1765974894.0865512,54,10.0.3.4,10.0.3.7,43621,21,R,,,0,
1765974894.0901742,74,10.0.3.4,10.0.3.7,42679,21,S,,,0,
1765974894.090575,74,10.0.3.7,10.0.3.4,21,42679,SA,,,0,
1765974894.090588,66,10.0.3.4,10.0.3.7,42679,21,A,,,0,
1765974894.091811,86,10.0.3.7,10.0.3.4,21,42679,PA,,,220,(vsFTPd 2.3.4)
1765974894.0918205,66,10.0.3.4,10.0.3.7,42679,21,A,,,0,
1765974894.091928,77,10.0.3.4,10.0.3.7,42679,21,PA,USER,none,0,
1765974894.092231,66,10.0.3.7,10.0.3.4,21,42679,A,,,0,
