frame.time_epoch,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,ftp.request.command,ftp.request.arg,ftp.response.code,ftp.response.arg,label
1765974581.5713158,72,10.0.2.129,10.0.2.128,40182,21,PA,LIST,,0,,0
1765974581.5719843,105,10.0.2.128,10.0.2.129,21,40182,PA,,,150,Here comes the directory listing.,0
1765974581.5719843,203,10.0.2.128,10.0.2.129,43146,58174,PA,,,0,,0
1765974581.572016,66,10.0.2.129,10.0.2.128,58174,43146,A,,,0,,0
1765974581.5722213,90,10.0.2.128,10.0.2.129,21,40182,PA,,,226,Directory send OK.,0
1765974581.5722215,66,10.0.2.128,10.0.2.129,43146,58174,FA,,,0,,0
1765974581.5722558,66,10.0.2.129,10.0.2.128,58174,43146,FA,,,0,,0
1765974581.572298,66,10.0.2.129,10.0.2.128,40182,21,A,,,0,,0
1765974581.5724506,66,10.0.2.128,10.0.2.129,43146,58174,A,,,0,,0
1765974582.8712711,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974582.871692,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974587.8779097,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974587.878054,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974592.884743,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974592.8851547,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974597.8925,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974597.892623,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974602.8963602,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974602.89666,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974607.902619,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974607.9027271,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974608.0752811,42,,,0,0,,,,0,,0
1765974608.0755043,60,,,0,0,,,,0,,0
1765974612.907199,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974612.9072428,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974617.913321,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974617.9134245,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974622.1295657,286,10.0.2.128,10.0.2.255,0,0,,,,0,,0
1765974622.1295657,257,10.0.2.128,10.0.2.255,0,0,,,,0,,0
1765974622.9191806,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974622.9192894,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974627.9255853,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974627.926046,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974632.9326844,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974632.933087,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974633.9271183,72,10.0.2.129,10.0.2.128,40182,21,PA,,,0,,0
1765974633.9275663,115,10.0.2.128,10.0.2.129,21,40182,PA,,,229,Entering Extended Passive Mode (|||24206|).,0
1765974633.9277134,74,10.0.2.129,10.0.2.128,46224,24206,S,,,0,,0
1765974633.928037,74,10.0.2.128,10.0.2.129,24206,46224,SA,,,0,,0
1765974633.9280624,66,10.0.2.129,10.0.2.128,46224,24206,A,,,0,,0
1765974633.9281142,72,10.0.2.129,10.0.2.128,40182,21,PA,LIST,,0,,0
1765974633.928426,105,10.0.2.128,10.0.2.129,21,40182,PA,,,150,Here comes the directory listing.,0
1765974633.9284265,203,10.0.2.128,10.0.2.129,24206,46224,PA,,,0,,0
1765974633.928453,66,10.0.2.129,10.0.2.128,46224,24206,A,,,0,,0
1765974633.9287002,66,10.0.2.128,10.0.2.129,24206,46224,FA,,,0,,0
1765974633.9288352,66,10.0.2.129,10.0.2.128,46224,24206,FA,,,0,,0
1765974633.9291358,66,10.0.2.128,10.0.2.129,24206,46224,A,,,0,,0
1765974633.929136,90,10.0.2.128,10.0.2.129,21,40182,PA,,,226,Directory send OK.,0
1765974633.9292536,66,10.0.2.129,10.0.2.128,40182,21,A,,,0,,0
1765974637.9369297,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974637.9373658,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974639.0518875,42,,,0,0,,,,0,,0
1765974639.052157,60,,,0,0,,,,0,,0
1765974642.9434109,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974642.9435165,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974647.9495604,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974647.9496963,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974648.0110211,42,,,0,0,,,,0,,0
1765974648.0114012,60,,,0,0,,,,0,,0
1765974652.9500432,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974652.9501052,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974655.9017763,75,10.0.2.129,10.0.2.128,40182,21,PA,MKD,fff,0,,0
1765974655.942373,66,10.0.2.128,10.0.2.129,21,40182,A,,,0,,0
1765974656.005757,100,10.0.2.128,10.0.2.129,21,40182,PA,,,257,"""/home/msfadmin/fff"" created",0
1765974656.0472853,66,10.0.2.129,10.0.2.128,40182,21,A,,,0,,0
1765974657.951702,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974657.95183,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974661.6688116,75,10.0.2.129,10.0.2.128,40182,21,PA,CWD,fff,0,,0
1765974661.669195,66,10.0.2.128,10.0.2.129,21,40182,A,,,0,,0
1765974661.6691952,103,10.0.2.128,10.0.2.129,21,40182,PA,,,250,Directory successfully changed.,0
1765974661.6692245,66,10.0.2.129,10.0.2.128,40182,21,A,,,0,,0
1765974662.9577465,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974662.9578402,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974667.9637823,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974667.9642563,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974672.9702914,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974672.970433,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974677.9780786,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974677.9782486,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974682.9830062,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974682.9831362,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974686.3811157,212,10.0.2.1,239.255.255.250,0,0,,,,0,,0
1765974687.3948913,212,10.0.2.1,239.255.255.250,0,0,,,,0,,0
1765974687.9886053,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974687.9887085,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974688.4018042,212,10.0.2.1,239.255.255.250,0,0,,,,0,,0
1765974689.412091,212,10.0.2.1,239.255.255.250,0,0,,,,0,,0
1765974692.9940808,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974692.994176,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974697.3186574,72,10.0.2.129,10.0.2.128,40182,21,PA,QUIT,,0,,0
1765974697.3193698,80,10.0.2.128,10.0.2.129,21,40182,PA,,,221,Goodbye.,0
1765974697.31937,66,10.0.2.128,10.0.2.129,21,40182,FA,,,0,,0
1765974697.3193882,66,10.0.2.129,10.0.2.128,40182,21,A,,,0,,0
1765974697.3196423,66,10.0.2.129,10.0.2.128,40182,21,FA,,,0,,0
1765974697.3202343,66,10.0.2.128,10.0.2.129,21,40182,A,,,0,,0
1765974698.0006938,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974698.0007868,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974698.1877658,42,,,0,0,,,,0,,0
1765974698.1880755,60,,,0,0,,,,0,,0
1765974699.4036405,74,10.0.2.129,10.0.2.128,55968,21,S,,,0,,0
1765974699.4040847,74,10.0.2.128,10.0.2.129,21,55968,SA,,,0,,0
1765974699.404114,66,10.0.2.129,10.0.2.128,55968,21,A,,,0,,0
1765974699.4059172,86,10.0.2.128,10.0.2.129,21,55968,PA,,,220,(vsFTPd 2.3.4),0
1765974699.40594,66,10.0.2.129,10.0.2.128,55968,21,A,,,0,,0
1765974703.006909,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974703.0069528,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974703.7127144,77,10.0.2.129,10.0.2.128,55968,21,PA,USER,kali,0,,0
1765974703.713161,66,10.0.2.128,10.0.2.129,21,55968,A,,,0,,0
1765974703.713256,100,10.0.2.128,10.0.2.129,21,55968,PA,,,331,Please specify the password.,0
1765974703.7132835,66,10.0.2.129,10.0.2.128,55968,21,A,,,0,,0
1765974705.0189235,77,10.0.2.129,10.0.2.128,55968,21,PA,PASS,kali,0,,0
1765974705.0555427,66,10.0.2.128,10.0.2.129,21,55968,A,,,0,,0
1765974707.999633,88,10.0.2.128,10.0.2.129,21,55968,PA,,,530,Login incorrect.,0
1765974707.9997506,66,10.0.2.129,10.0.2.128,55968,21,A,,,0,,0
1765974708.0113618,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974708.0114963,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974713.017186,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974713.017315,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974718.0235007,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974718.0235748,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974722.5635989,83,10.0.2.129,10.0.2.128,55968,21,PA,USER,msfconsole,0,,0
1765974722.56417,66,10.0.2.128,10.0.2.129,21,55968,A,,,0,,0
1765974722.5644574,100,10.0.2.128,10.0.2.129,21,55968,PA,,,331,Please specify the password.,0
1765974722.564494,66,10.0.2.129,10.0.2.128,55968,21,A,,,0,,0
1765974723.0288153,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974723.0288646,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974728.0341482,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974728.0341885,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974729.6399329,83,10.0.2.129,10.0.2.128,55968,21,PA,PASS,msfconsole,0,,0
1765974729.6774652,66,10.0.2.128,10.0.2.129,21,55968,A,,,0,,0
1765974732.3803933,88,10.0.2.128,10.0.2.129,21,55968,PA,,,530,Login incorrect.,0
1765974732.380511,66,10.0.2.129,10.0.2.128,55968,21,A,,,0,,0
1765974733.0395827,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974733.0396428,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974738.043728,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974738.0437987,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974742.5993376,83,10.0.2.129,10.0.2.128,55968,21,PA,USER,msfconsole,0,,0
1765974742.599923,66,10.0.2.128,10.0.2.129,21,55968,A,,,0,,0
1765974742.599923,100,10.0.2.128,10.0.2.129,21,55968,PA,,,331,Please specify the password.,0
1765974742.59997,66,10.0.2.129,10.0.2.128,55968,21,A,,,0,,0
1765974743.049653,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974743.0497017,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974746.177947,83,10.0.2.129,10.0.2.128,55968,21,PA,PASS,msfconsole,0,,0
1765974746.2186933,66,10.0.2.128,10.0.2.129,21,55968,A,,,0,,0
1765974748.0557823,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974748.0558245,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974748.1079664,42,,,0,0,,,,0,,0
1765974748.109633,60,,,0,0,,,,0,,0
1765974748.7810962,88,10.0.2.128,10.0.2.129,21,55968,PA,,,530,Login incorrect.,0
1765974748.781174,66,10.0.2.129,10.0.2.128,55968,21,A,,,0,,0
1765974748.7814329,66,10.0.2.128,10.0.2.129,21,55968,FA,,,0,,0
1765974748.8235855,66,10.0.2.129,10.0.2.128,55968,21,A,,,0,,0
1765974753.0621378,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974753.062202,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974758.0681603,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974758.06829,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974759.7270875,81,10.0.2.129,10.0.2.128,55968,21,PA,USER,msfadmin,0,,0
1765974759.7271876,66,10.0.2.129,10.0.2.128,55968,21,FA,,,0,,0
1765974759.727693,60,10.0.2.128,10.0.2.129,21,55968,R,,,0,,0
1765974759.727693,60,10.0.2.128,10.0.2.129,21,55968,R,,,0,,0
1765974763.073718,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974763.0737638,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974768.0793438,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974768.0793986,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974773.0808773,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974773.0813105,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974778.0877311,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974778.0878055,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974783.0934362,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974783.093499,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974784.131743,74,10.0.2.129,10.0.2.128,43880,21,S,,,0,,0
1765974784.1321292,74,10.0.2.128,10.0.2.129,21,43880,SA,,,0,,0
1765974784.1321566,66,10.0.2.129,10.0.2.128,43880,21,A,,,0,,0
1765974784.133917,86,10.0.2.128,10.0.2.129,21,43880,PA,,,220,(vsFTPd 2.3.4),0
1765974784.1339438,66,10.0.2.129,10.0.2.128,43880,21,A,,,0,,0
1765974786.9187503,78,10.0.2.129,10.0.2.128,43880,21,PA,USER,asdsf,0,,0
1765974786.9193876,66,10.0.2.128,10.0.2.129,21,43880,A,,,0,,0
1765974786.919388,100,10.0.2.128,10.0.2.129,21,43880,PA,,,331,Please specify the password.,0
1765974786.919436,66,10.0.2.129,10.0.2.128,43880,21,A,,,0,,0
1765974787.9997573,80,10.0.2.129,10.0.2.128,43880,21,PA,PASS,adfdsgd,0,,0
1765974788.032101,66,10.0.2.128,10.0.2.129,21,43880,A,,,0,,0
1765974788.098889,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974788.098937,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974790.6969311,88,10.0.2.128,10.0.2.129,21,43880,PA,,,530,Login incorrect.,0
1765974790.6970527,66,10.0.2.129,10.0.2.128,43880,21,A,,,0,,0
1765974793.1048958,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974793.1050768,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974796.5804772,81,10.0.2.129,10.0.2.128,43880,21,PA,USER,msfadmin,0,,0
1765974796.581096,66,10.0.2.128,10.0.2.129,21,43880,A,,,0,,0
1765974796.5810964,100,10.0.2.128,10.0.2.129,21,43880,PA,,,331,Please specify the password.,0
1765974796.581144,66,10.0.2.129,10.0.2.128,43880,21,A,,,0,,0
1765974798.110984,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974798.1110983,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974798.283434,42,,,0,0,,,,0,,0
1765974798.283634,60,,,0,0,,,,0,,0
1765974801.748952,81,10.0.2.129,10.0.2.128,43880,21,PA,PASS,msfadmin,0,,0
1765974801.7504785,89,10.0.2.128,10.0.2.129,21,43880,PA,,,230,Login successful.,0
1765974801.7504878,66,10.0.2.129,10.0.2.128,43880,21,A,,,0,,0
1765974801.7506454,72,10.0.2.129,10.0.2.128,43880,21,PA,SYST,,0,,0
1765974801.751055,85,10.0.2.128,10.0.2.129,21,43880,PA,,,215,UNIX Type: L8,0
1765974801.7512012,72,10.0.2.129,10.0.2.128,43880,21,PA,,,0,,0
1765974801.751618,81,10.0.2.128,10.0.2.129,21,43880,PA,,,0,,0
1765974801.751618,73,10.0.2.128,10.0.2.129,21,43880,PA,,,0,,0
1765974801.751618,73,10.0.2.128,10.0.2.129,21,43880,PA,,,0,,0
1765974801.7517242,66,10.0.2.129,10.0.2.128,43880,21,A,,,0,,0
1765974801.7521043,124,10.0.2.128,10.0.2.129,21,43880,PA,,,0,,0
1765974801.7951016,66,10.0.2.129,10.0.2.128,43880,21,A,,,0,,0
1765974803.1129928,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974803.1130342,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974806.3807976,212,10.0.2.1,239.255.255.250,0,0,,,,0,,0
1765974807.3885036,212,10.0.2.1,239.255.255.250,0,0,,,,0,,0
1765974808.1192467,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974808.119351,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974808.400498,212,10.0.2.1,239.255.255.250,0,0,,,,0,,0
1765974809.4098704,212,10.0.2.1,239.255.255.250,0,0,,,,0,,0
1765974809.469453,72,10.0.2.129,10.0.2.128,43880,21,PA,,,0,,0
1765974809.4698875,115,10.0.2.128,10.0.2.129,21,43880,PA,,,229,Entering Extended Passive Mode (|||52241|).,0
1765974809.469898,66,10.0.2.129,10.0.2.128,43880,21,A,,,0,,0
1765974809.4701116,74,10.0.2.129,10.0.2.128,47360,52241,S,,,0,,0
1765974809.4704385,74,10.0.2.128,10.0.2.129,52241,47360,SA,,,0,,0
1765974809.4704633,66,10.0.2.129,10.0.2.128,47360,52241,A,,,0,,0
1765974809.470573,72,10.0.2.129,10.0.2.128,43880,21,PA,LIST,,0,,0
1765974809.4709375,105,10.0.2.128,10.0.2.129,21,43880,PA,,,150,Here comes the directory listing.,0
1765974809.4709375,264,10.0.2.128,10.0.2.129,52241,47360,PA,,,0,,0
1765974809.4709632,66,10.0.2.129,10.0.2.128,47360,52241,A,,,0,,0
1765974809.4712515,90,10.0.2.128,10.0.2.129,21,43880,PA,,,226,Directory send OK.,0
1765974809.471325,66,10.0.2.128,10.0.2.129,52241,47360,FA,,,0,,0
1765974809.4714334,66,10.0.2.129,10.0.2.128,47360,52241,FA,,,0,,0
1765974809.4714878,66,10.0.2.129,10.0.2.128,43880,21,A,,,0,,0
1765974809.4721353,66,10.0.2.128,10.0.2.129,52241,47360,A,,,0,,0
1765974813.123387,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974813.1234934,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974818.1300485,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974818.1301875,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974818.9588203,72,10.0.2.129,10.0.2.128,43880,21,PA,,,0,,0
1765974818.9593024,115,10.0.2.128,10.0.2.129,21,43880,PA,,,229,Entering Extended Passive Mode (|||33038|).,0
1765974818.9594624,74,10.0.2.129,10.0.2.128,40174,33038,S,,,0,,0
1765974818.9598386,74,10.0.2.128,10.0.2.129,33038,40174,SA,,,0,,0
1765974818.9598637,66,10.0.2.129,10.0.2.128,40174,33038,A,,,0,,0
1765974818.9599445,72,10.0.2.129,10.0.2.128,43880,21,PA,,,0,,0
1765974818.9602902,105,10.0.2.128,10.0.2.129,21,43880,PA,,,150,Here comes the directory listing.,0
1765974818.9602902,96,10.0.2.128,10.0.2.129,33038,40174,PA,,,0,,0
1765974818.9603152,66,10.0.2.129,10.0.2.128,40174,33038,A,,,0,,0
1765974818.9604044,90,10.0.2.128,10.0.2.129,21,43880,PA,,,226,Directory send OK.,0
1765974818.9604745,66,10.0.2.128,10.0.2.129,33038,40174,FA,,,0,,0
1765974818.9605703,66,10.0.2.129,10.0.2.128,40174,33038,FA,,,0,,0
1765974818.9606087,66,10.0.2.129,10.0.2.128,43880,21,A,,,0,,0
1765974818.9608755,66,10.0.2.128,10.0.2.129,33038,40174,A,,,0,,0
1765974821.534907,72,10.0.2.129,10.0.2.128,43880,21,PA,,,0,,0
1765974821.5353932,114,10.0.2.128,10.0.2.129,21,43880,PA,,,229,Entering Extended Passive Mode (|||9408|).,0
1765974821.5355957,74,10.0.2.129,10.0.2.128,49424,9408,S,,,0,,0
1765974821.5359547,74,10.0.2.128,10.0.2.129,9408,49424,SA,,,0,,0
1765974821.5359783,66,10.0.2.129,10.0.2.128,49424,9408,A,,,0,,0
1765974821.5360844,72,10.0.2.129,10.0.2.128,43880,21,PA,LIST,,0,,0
1765974821.5364916,105,10.0.2.128,10.0.2.129,21,43880,PA,,,150,Here comes the directory listing.,0
1765974821.5364916,264,10.0.2.128,10.0.2.129,9408,49424,PA,,,0,,0
1765974821.536514,66,10.0.2.129,10.0.2.128,49424,9408,A,,,0,,0
1765974821.5366127,90,10.0.2.128,10.0.2.129,21,43880,PA,,,226,Directory send OK.,0
1765974821.5368006,66,10.0.2.128,10.0.2.129,9408,49424,FA,,,0,,0
1765974821.5368414,66,10.0.2.129,10.0.2.128,49424,9408,FA,,,0,,0
1765974821.5369277,66,10.0.2.129,10.0.2.128,43880,21,A,,,0,,0
1765974821.5371826,66,10.0.2.128,10.0.2.129,9408,49424,A,,,0,,0
1765974823.1369357,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974823.137359,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974825.8293564,75,10.0.2.129,10.0.2.128,43880,21,PA,CWD,fff,0,,0
1765974825.829963,103,10.0.2.128,10.0.2.129,21,43880,PA,,,250,Directory successfully changed.,0
1765974825.8712263,66,10.0.2.129,10.0.2.128,43880,21,A,,,0,,0
1765974827.144032,72,10.0.2.129,10.0.2.128,43880,21,PA,,,0,,0
1765974827.144514,115,10.0.2.128,10.0.2.129,21,43880,PA,,,229,Entering Extended Passive Mode (|||57974|).,0
1765974827.1445243,66,10.0.2.129,10.0.2.128,43880,21,A,,,0,,0
1765974827.1447268,74,10.0.2.129,10.0.2.128,42200,57974,S,,,0,,0
1765974827.1451013,74,10.0.2.128,10.0.2.129,57974,42200,SA,,,0,,0
1765974827.1451252,66,10.0.2.129,10.0.2.128,42200,57974,A,,,0,,0
1765974827.1452205,72,10.0.2.129,10.0.2.128,43880,21,PA,LIST,,0,,0
1765974827.1456366,105,10.0.2.128,10.0.2.129,21,43880,PA,,,150,Here comes the directory listing.,0
1765974827.1456366,90,10.0.2.128,10.0.2.129,21,43880,PA,,,226,Directory send OK.,0
1765974827.1457253,66,10.0.2.128,10.0.2.129,57974,42200,FA,,,0,,0
1765974827.145742,66,10.0.2.129,10.0.2.128,43880,21,A,,,0,,0
1765974827.1458356,66,10.0.2.129,10.0.2.128,42200,57974,FA,,,0,,0
1765974827.146124,66,10.0.2.128,10.0.2.129,57974,42200,A,,,0,,0
1765974828.1390116,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974828.1390524,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974833.144425,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974833.1444905,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974838.1508677,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974838.1509433,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974843.157169,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974843.1572423,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974845.34755,72,10.0.2.129,10.0.2.128,43880,21,PA,QUIT,,0,,0
1765974845.3482397,80,10.0.2.128,10.0.2.129,21,43880,PA,,,221,Goodbye.,0
1765974845.34824,66,10.0.2.128,10.0.2.129,21,43880,FA,,,0,,0
1765974845.348494,66,10.0.2.129,10.0.2.128,43880,21,FA,,,0,,0
1765974845.3490722,66,10.0.2.128,10.0.2.129,21,43880,A,,,0,,0
1765974848.162918,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974848.1630166,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974848.2030842,42,,,0,0,,,,0,,0
1765974848.203288,60,,,0,0,,,,0,,0
1765974853.1632676,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974853.1633112,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974858.1700442,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974858.1700876,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974863.1763592,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765974863.1764774,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765972646.3596632,81,192.168.189.133,192.168.189.1,0,0,,,,0,,1
1765972646.359785,81,192.168.189.133,192.168.189.1,0,0,,,,0,,1
1765972651.3625891,81,192.168.189.133,192.168.189.1,0,0,,,,0,,1
1765972651.3627045,81,192.168.189.133,192.168.189.1,0,0,,,,0,,1
1765972651.525763,42,,,0,0,,,,0,,1
1765972651.5268934,60,,,0,0,,,,0,,1
1765972656.3658688,93,192.168.189.133,192.168.189.1,0,0,,,,0,,1
1765972656.3660612,93,192.168.189.133,192.168.189.1,0,0,,,,0,,1
1765972658.2754495,74,192.168.189.133,192.168.189.128,39537,21,S,,,0,,1
1765972658.278298,60,,,0,0,,,,0,,1
1765972658.2789912,42,,,0,0,,,,0,,1
1765972658.2800107,74,192.168.189.128,192.168.189.133,21,39537,SA,,,0,,1
1765972658.2806957,66,192.168.189.133,192.168.189.128,39537,21,A,,,0,,1
1765972658.3124232,86,192.168.189.128,192.168.189.133,21,39537,PA,,,220,(vsFTPd 2.3.4),1
1765972658.3125255,66,192.168.189.133,192.168.189.128,39537,21,A,,,0,,1
1765972658.3131278,82,192.168.189.133,192.168.189.128,39537,21,PA,USER,anonymous,0,,1
1765972658.4034965,66,192.168.189.128,192.168.189.133,21,39537,A,,,0,,1
1765972658.403497,100,192.168.189.128,192.168.189.133,21,39537,PA,,,331,Please specify the password.,1
1765972658.4039166,82,192.168.189.133,192.168.189.128,39537,21,PA,PASS,anonymous,0,,1
1765972658.4063194,89,192.168.189.128,192.168.189.133,21,39537,PA,,,230,Login successful.,1
1765972658.4079227,66,192.168.189.133,192.168.189.128,39537,21,FA,,,0,,1
1765972658.4087188,76,192.168.189.128,192.168.189.133,21,39537,PA,,,500,OOPS:,1
1765972658.408779,54,192.168.189.133,192.168.189.128,39537,21,R,,,0,,1
1765972658.4093423,96,192.168.189.128,192.168.189.133,21,39537,PA,,,0,,1
1765972658.4098818,54,192.168.189.133,192.168.189.128,39537,21,R,,,0,,1
1765972659.0291965,74,192.168.189.133,192.168.189.128,40973,21,S,,,0,,1
1765972659.0304768,74,192.168.189.128,192.168.189.133,21,40973,SA,,,0,,1
1765972659.0305443,66,192.168.189.133,192.168.189.128,40973,21,A,,,0,,1
1765972659.034389,86,192.168.189.128,192.168.189.133,21,40973,PA,,,220,(vsFTPd 2.3.4),1
1765972659.034435,66,192.168.189.133,192.168.189.128,40973,21,A,,,0,,1
1765972659.034784,77,192.168.189.133,192.168.189.128,40973,21,PA,USER,root,0,,1
1765972659.0357304,66,192.168.189.128,192.168.189.133,21,40973,A,,,0,,1
1765972659.0357306,100,192.168.189.128,192.168.189.133,21,40973,PA,,,331,Please specify the password.,1
1765972659.0359082,83,192.168.189.133,192.168.189.128,40973,21,PA,PASS,rootpasswd,0,,1
1765972659.0731106,66,192.168.189.128,192.168.189.133,21,40973,A,,,0,,1
